FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
7993,כלל גמל לעתיד - קופת גמל להשקעה שיקלי טווח קצר,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202207,11/10/2016 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.2,0.47,1.45,1.18,14.18,0.53,0,0.05,-0.13,0.17,0.34,0.06,0.07,0.21,-0.24,-0.43,93.3,0,0,0,512244146,11/12/2022 00:00:00
7993,כלל גמל לעתיד - קופת גמל להשקעה שיקלי טווח קצר,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202208,11/10/2016 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.47,0.67,-1.53,-1.73,12.44,0.53,0,0.03,-0.1,0.14,0.37,0.05,0.07,0.21,-0.24,-0.53,91.9,0,0,0,512244146,11/12/2022 00:00:00
7993,כלל גמל לעתיד - קופת גמל להשקעה שיקלי טווח קצר,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202209,11/10/2016 00:00:00,כלל האוכלוסיה,שיקלי,שקלי טווח קצר,0.01,0.25,0.52,0.28,12.72,0.53,0,0.04,-0.06,0.17,0.4,0.06,0.08,0.21,-0.24,-0.63,91.5,0,0,0,512244146,11/12/2022 00:00:00
7994,כלל גמל לעתיד - קופת גמל להשקעה הלכה,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202201,11/10/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.22,0.21,0.08,1.09,18.31,0.62,0,-2.31,-2.31,17.55,,5.54,,,,,99.7,8.65,5.42,2.79,512244146,11/12/2022 00:00:00
7994,כלל גמל לעתיד - קופת גמל להשקעה הלכה,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202202,11/10/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה יהודית,1.07,0.28,0,0.79,18.97,0.62,0,-0.64,-2.94,15.52,22.19,4.93,4.09,6.71,-1.92,0.63,99,9.04,5.63,2.96,512244146,11/12/2022 00:00:00
7994,כלל גמל לעתיד - קופת גמל להשקעה הלכה,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202203,11/10/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.83,0.45,-0.21,0.17,19.25,0.62,0,0.66,-2.29,15.33,23.44,4.87,4.3,6.71,-1.68,0.66,99.1,8.87,5.74,3.21,512244146,11/12/2022 00:00:00
7994,כלל גמל לעתיד - קופת גמל להשקעה הלכה,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202204,11/10/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.53,0.29,0.36,0.6,19.57,0.62,0,-1.39,-3.65,11.86,20.89,3.81,3.87,6.75,-1.68,0.57,98.6,9.08,6.58,3.5,512244146,11/12/2022 00:00:00
7994,כלל גמל לעתיד - קופת גמל להשקעה הלכה,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202205,11/10/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.89,0.06,0.08,0.91,19.95,0.62,0,-2.63,-6.19,10.71,16.29,3.45,3.06,6.87,-1.56,0.4,98.6,8.87,6.66,3.62,512244146,11/12/2022 00:00:00
7994,כלל גמל לעתיד - קופת גמל להשקעה הלכה,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202206,11/10/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.97,0.36,0.61,1.22,20.78,0.62,0,-1.95,-8.02,6.83,15.18,2.23,2.87,6.92,-1.68,0.31,98.6,8.72,6.12,3.78,512244146,11/12/2022 00:00:00
7994,כלל גמל לעתיד - קופת גמל להשקעה הלכה,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202207,11/10/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.29,0.27,0.03,0.05,21.44,0.62,0,3.01,-5.25,9.24,17.33,2.99,3.25,7.01,-1.68,0.42,99.1,9.68,6.69,4.46,512244146,11/12/2022 00:00:00
7994,כלל גמל לעתיד - קופת גמל להשקעה הלכה,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202208,11/10/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.62,0.31,0.36,0.67,21.87,0.62,0,-1.04,-6.23,8.7,15.98,2.82,3.01,7.04,-1.56,0.36,99.2,9.43,6.25,4.34,512244146,11/12/2022 00:00:00
7994,כלל גמל לעתיד - קופת גמל להשקעה הלכה,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202209,11/10/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה יהודית,0.6,0.16,-0.1,0.34,21.39,0.62,0,-3.72,-9.72,3.21,11.1,1.06,2.13,7.26,-1.56,0.16,98.8,9.1,6.83,4.26,512244146,11/12/2022 00:00:00
8004,הפניקס גמל להשקעה שריעה,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202201,12/6/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה איסלאמית,0.13,0,-0.25,-0.12,2.87,0.64,0.11,1.07,1.07,-2.48,,-0.83,,,,,97.9,0,0.81,1.44,513026484,11/12/2022 00:00:00
8004,הפניקס גמל להשקעה שריעה,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202202,12/6/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה איסלאמית,0.2,0.01,-0.54,-0.35,2.53,0.64,0.11,0.51,1.59,-1.95,-1.87,-0.65,-0.38,1.39,-0.12,-0.39,97.6,0,0.82,1.45,513026484,11/12/2022 00:00:00
8004,הפניקס גמל להשקעה שריעה,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202203,12/6/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה איסלאמית,0.13,0,1.02,1.15,3.64,0.64,0.11,-1.03,0.54,-3.02,-2.88,-1.02,-0.58,1.46,-0.36,-0.57,98.4,0,0.78,1.41,513026484,11/12/2022 00:00:00
8004,הפניקס גמל להשקעה שריעה,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202204,12/6/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה איסלאמית,0.16,0.08,-0.65,-0.57,3.12,0.64,0.11,1.71,2.26,-1.34,-1.22,-0.45,-0.25,1.66,0,-0.19,98.1,0,0.61,1.46,513026484,11/12/2022 00:00:00
8004,הפניקס גמל להשקעה שריעה,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202205,12/6/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה איסלאמית,0.07,0.22,0.18,0.03,3.15,0.64,0.11,0.1,2.36,-1.27,-1.12,-0.43,-0.23,1.66,-0.12,-0.17,98.2,0,0.61,1.47,513026484,11/12/2022 00:00:00
8004,הפניקס גמל להשקעה שריעה,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202206,12/6/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה איסלאמית,0.06,0.03,1.45,1.48,4.7,0.64,0.11,1.71,4.11,0.48,0.57,0.16,0.11,1.83,0.36,0.12,98.7,0,0.64,1.54,513026484,11/12/2022 00:00:00
8004,הפניקס גמל להשקעה שריעה,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202207,12/6/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה איסלאמית,0.08,0.07,1.33,1.34,5.99,0.64,0.11,-0.73,3.35,-0.17,-0.16,-0.06,-0.03,1.86,0.24,-0.01,99,0,0.62,1.5,513026484,11/12/2022 00:00:00
8004,הפניקס גמל להשקעה שריעה,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202208,12/6/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה איסלאמית,0.08,0.43,-0.78,-1.13,4.84,0.64,0.11,-0.28,3.06,-0.51,-0.44,-0.17,-0.09,1.86,0.12,-0.07,98.8,0,0.61,1.48,513026484,11/12/2022 00:00:00
8004,הפניקס גמל להשקעה שריעה,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202209,12/6/2016 00:00:00,כלל האוכלוסיה,הלכתי,הלכה איסלאמית,0.07,0.28,0.15,-0.06,4.84,0.64,0.11,1.44,4.55,0.78,0.99,0.26,0.2,1.97,0.36,0.14,98.8,0,0.63,1.55,513026484,11/12/2022 00:00:00
8012,"מגדל לתגמולים ולפיצויים מסלול אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202201,7/23/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח",3.74,0.47,0.55,3.82,151.05,0.51,0,-1.65,-1.65,13.63,19.61,4.35,3.65,4.08,-0.84,0.83,87.3,12.71,33.58,12.32,512237744,11/12/2022 00:00:00
8012,"מגדל לתגמולים ולפיצויים מסלול אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202202,7/23/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח",0.12,0.19,0.11,0.04,149.22,0.51,0,-1.19,-2.82,11.37,17.89,3.65,3.35,4.14,-0.84,0.7,87.4,12.54,32.5,11.69,512237744,11/12/2022 00:00:00
8012,"מגדל לתגמולים ולפיצויים מסלול אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202203,7/23/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח",1.04,0.58,1.62,2.08,150.82,0.51,0,-0.29,-3.1,10.05,17.36,3.24,3.25,4.14,-0.84,0.67,87.4,12.4,32.25,11.6,512237744,11/12/2022 00:00:00
8012,"מגדל לתגמולים ולפיצויים מסלול אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202204,7/23/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח",0.13,0.03,0.33,0.43,149.8,0.51,0,-0.91,-3.98,8.21,15.3,2.67,2.89,4.17,-0.84,0.56,87.1,12.69,33.53,12.6,512237744,11/12/2022 00:00:00
8012,"מגדל לתגמולים ולפיצויים מסלול אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202205,7/23/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח",0.14,0.12,-0.04,-0.02,146.84,0.51,0,-1.92,-5.83,6.25,12.22,2.04,2.33,4.27,-0.72,0.37,87,12.61,27.79,11.77,512237744,11/12/2022 00:00:00
8012,"מגדל לתגמולים ולפיצויים מסלול אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202206,7/23/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח",0.12,0.35,-2.07,-2.3,144.08,0.51,0,-0.26,-6.07,4.69,12.45,1.54,2.37,4.27,-0.72,0.36,86.8,12.1,23.32,11.38,512237744,11/12/2022 00:00:00
8012,"מגדל לתגמולים ולפיצויים מסלול אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202207,7/23/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח",0.17,0.3,0.85,0.72,146.86,0.51,0,1.47,-4.69,5.16,13.17,1.69,2.51,4.3,-0.72,0.44,87.1,12.42,23.41,12.47,512237744,11/12/2022 00:00:00
8012,"מגדל לתגמולים ולפיצויים מסלול אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202208,7/23/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח",0.14,0.37,-2.93,-3.16,141.6,0.51,0,-1.43,-6.05,3.31,10.98,1.09,2.11,4.36,-0.6,0.29,86.6,11.66,22.86,10.9,512237744,11/12/2022 00:00:00
8012,"מגדל לתגמולים ולפיצויים מסלול אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202209,7/23/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח",0.16,0.68,0.17,-0.35,138.1,0.51,0,-2.19,-8.11,0.45,8.48,0.15,1.64,4.48,-0.6,0.11,86.1,11.31,23.11,10.57,512237744,11/12/2022 00:00:00
8056,ילין לפידות קופה מרכזית לפיצויים כללי ב',מרכזית לפיצויים,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202201,7/28/2013 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,2.06,2.47,0.41,287.6,0.35,,-2.17,-2.17,24.78,33.24,7.66,5.91,6.05,0.12,1.01,89.7,138.43,113.8,53.66,513611509,11/12/2022 00:00:00
8056,ילין לפידות קופה מרכזית לפיצויים כללי ב',מרכזית לפיצויים,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202202,7/28/2013 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,13.5,13.5,296.69,0.35,,-1.44,-3.58,21.53,30.9,6.72,5.53,6.11,-0.12,0.9,89.9,138.46,113.62,51.93,513611509,11/12/2022 00:00:00
8056,ילין לפידות קופה מרכזית לפיצויים כללי ב',מרכזית לפיצויים,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202203,7/28/2013 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0.24,0,-0.24,299.24,0.35,,0.97,-2.64,21.79,31.68,6.79,5.66,6.11,0,0.93,90.6,143.73,118.88,54.44,513611509,11/12/2022 00:00:00
8056,ילין לפידות קופה מרכזית לפיצויים כללי ב',מרכזית לפיצויים,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202204,7/28/2013 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0.09,0.42,0.33,294.07,0.35,,-1.81,-4.41,17.79,28.16,5.61,5.09,6.19,-0.12,0.8,90,140.96,116.72,54.26,513611509,11/12/2022 00:00:00
8056,ילין לפידות קופה מרכזית לפיצויים כללי ב',מרכזית לפיצויים,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202205,7/28/2013 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0.36,0,-0.36,286.19,0.35,,-2.53,-6.82,15.77,23.86,5,4.37,6.33,0,0.62,89,135.9,115.31,53.83,513611509,11/12/2022 00:00:00
8056,ילין לפידות קופה מרכזית לפיצויים כללי ב',מרכזית לפיצויים,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202206,7/28/2013 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0,-0.25,-0.25,278.61,0.35,,-2.54,-9.19,11.09,21.55,3.57,3.98,6.45,-0.48,0.47,88,130.39,111.7,48.95,513611509,11/12/2022 00:00:00
8056,ילין לפידות קופה מרכזית לפיצויים כללי ב',מרכזית לפיצויים,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202207,7/28/2013 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0.03,0.02,0,0.01,288.07,0.35,,3.42,-6.09,14.13,24.49,4.5,4.48,6.59,-0.24,0.61,88.6,136.41,117.57,56.72,513611509,11/12/2022 00:00:00
8056,ילין לפידות קופה מרכזית לפיצויים כללי ב',מרכזית לפיצויים,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202208,7/28/2013 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,-0.03,0.22,0.03,-0.22,282.27,0.35,,-1.92,-7.89,12.38,21.88,3.97,4.04,6.67,-0.12,0.49,88.4,135.23,115.38,51.78,513611509,11/12/2022 00:00:00
8056,ילין לפידות קופה מרכזית לפיצויים כללי ב',מרכזית לפיצויים,"ילין לפידות החזקות בע""מ","ילין לפידות ניהול קופות גמל בע""מ",202209,7/28/2013 12:00:00 AM,כלל האוכלוסיה,כללי,כללי,0,0.04,0,-0.04,270.43,0.35,,-4.15,-11.71,6.34,16.52,2.07,3.11,6.96,-0.36,0.25,86.8,127.94,111.15,44.87,513611509,11/12/2022 00:00:00
8058,"הראל השתלמות אג""ח קונצרני ",קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202201,7/29/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח קונצרניות",0.14,0.01,-0.85,-0.72,14.67,0.63,,-1.29,-1.29,12.04,16.83,3.86,3.16,4.56,-1.56,0.64,83.5,0,5.07,0.88,512267592,11/12/2022 00:00:00
8058,"הראל השתלמות אג""ח קונצרני ",קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202202,7/29/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח קונצרניות",0.08,0.14,0.35,0.29,14.74,0.63,,-1.39,-2.66,9.43,14.63,3.05,2.77,4.62,-1.56,0.51,83.2,0,5.06,0.93,512267592,11/12/2022 00:00:00
8058,"הראל השתלמות אג""ח קונצרני ",קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202203,7/29/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח קונצרניות",0.11,0.01,0.86,0.96,15.63,0.63,,-0.38,-3.03,7.93,13.84,2.58,2.63,4.63,-1.56,0.47,83.4,0.47,5.65,1.13,512267592,11/12/2022 00:00:00
8058,"הראל השתלמות אג""ח קונצרני ",קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202204,7/29/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח קונצרניות",0.11,0.06,-1.2,-1.15,14.27,0.63,,-1.26,-4.25,5.71,11.27,1.87,2.16,4.66,-1.56,0.35,82.9,0.46,5.25,0.99,512267592,11/12/2022 00:00:00
8058,"הראל השתלמות אג""ח קונצרני ",קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202205,7/29/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח קונצרניות",0.08,0.1,0.25,0.23,14.29,0.63,,-1.63,-5.81,3.8,8.55,1.25,1.65,4.72,-1.32,0.21,83.3,0.42,5.31,1.04,512267592,11/12/2022 00:00:00
8058,"הראל השתלמות אג""ח קונצרני ",קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202206,7/29/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח קונצרניות",0.1,0.08,0.3,0.32,14.51,0.63,,-0.71,-6.48,2.05,7.88,0.68,1.53,4.73,-1.56,0.15,83.1,0.41,4.56,0.97,512267592,11/12/2022 00:00:00
8058,"הראל השתלמות אג""ח קונצרני ",קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202207,7/29/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח קונצרניות",0.1,0.11,0.21,0.2,14.94,0.63,,1.59,-5,3,8.75,0.99,1.69,4.77,-1.56,0.24,83.5,0.44,4.64,1.1,512267592,11/12/2022 00:00:00
8058,"הראל השתלמות אג""ח קונצרני ",קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202208,7/29/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח קונצרניות",0.1,0,0.28,0.38,15.14,0.63,,-1.21,-6.15,1.66,6.68,0.55,1.3,4.8,-1.44,0.13,84,0.43,4.36,1.01,512267592,11/12/2022 00:00:00
8058,"הראל השתלמות אג""ח קונצרני ",קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202209,7/29/2013 12:00:00 AM,כלל האוכלוסיה,"אג""ח","אג""ח קונצרניות",0.1,0.01,-0.28,-0.19,14.58,0.63,,-2.31,-8.31,-0.99,4,-0.33,0.79,4.92,-1.32,-0.05,83.4,0.4,4.33,0.9,512267592,11/12/2022 00:00:00
8128,"אנליסט מסלולית קופת גמל - אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202201,10/9/2013 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",0.2,0.01,2.68,2.87,65.51,0.53,0,-1.47,-1.47,12.46,17.45,3.99,3.27,3.66,-0.6,0.82,92.2,6.3,7.86,6.51,511880460,11/12/2022 00:00:00
8128,"אנליסט מסלולית קופת גמל - אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202202,10/9/2013 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",0.02,0.52,-3.49,-3.99,60.74,0.53,0,-1.2,-2.65,10.07,15.68,3.25,2.96,3.72,-0.72,0.68,91.7,6.07,7.62,6.4,511880460,11/12/2022 00:00:00
8128,"אנליסט מסלולית קופת גמל - אג""ח עד 10% במניות",תגמולים ואישית לפיצויים,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202203,10/9/2013 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח",0.47,0.06,-2.27,-1.86,58.61,0.53,0,-0.4,-3.04,8.6,14.75,2.79,2.79,3.73,-0.72,0.62,91.7,5.63,7.6,6.27,511880460,11/12/2022 00:00:00
